asct_label,phenotype_label,gene_label,gene_expr,publication_count,asct,phenotype,gene
nephron tubule,Renal insufficiency,GATM,2.7123752,184,http://purl.obolibrary.org/obo/UBERON_0001231,http://purl.obolibrary.org/obo/HP_0000083,http://identifiers.org/hgnc/4175
proximal tubule,Chronic kidney disease,GATM,2.7123752,175,http://purl.obolibrary.org/obo/UBERON_0004134,http://purl.obolibrary.org/obo/HP_0012622,http://identifiers.org/hgnc/4175
proximal tubule,Proximal renal tubular acidosis,GATM,2.7123752,140,http://purl.obolibrary.org/obo/UBERON_0004134,http://purl.obolibrary.org/obo/HP_0002049,http://identifiers.org/hgnc/4175
nephron,Chronic kidney disease,GATM,2.7123752,114,http://purl.obolibrary.org/obo/UBERON_0001285,http://purl.obolibrary.org/obo/HP_0012622,http://identifiers.org/hgnc/4175
proximal tubule,Renal insufficiency,GATM,2.7123752,74,http://purl.obolibrary.org/obo/UBERON_0004134,http://purl.obolibrary.org/obo/HP_0000083,http://identifiers.org/hgnc/4175
nephron,Renal insufficiency,GATM,2.7123752,54,http://purl.obolibrary.org/obo/UBERON_0001285,http://purl.obolibrary.org/obo/HP_0000083,http://identifiers.org/hgnc/4175
nephron,Proximal renal tubular acidosis,GATM,2.7123752,23,http://purl.obolibrary.org/obo/UBERON_0001285,http://purl.obolibrary.org/obo/HP_0002049,http://identifiers.org/hgnc/4175
kidney,Renal artery stenosis,JAG1,2.7123246,2391,http://purl.obolibrary.org/obo/UBERON_0002113,http://purl.obolibrary.org/obo/HP_0001920,http://identifiers.org/hgnc/6188
kidney,Focal segmental glomerulosclerosis,JAG1,2.7123246,1317,http://purl.obolibrary.org/obo/UBERON_0002113,http://purl.obolibrary.org/obo/HP_0000097,http://identifiers.org/hgnc/6188
kidney,Renal tubular acidosis,JAG1,2.7123246,397,http://purl.obolibrary.org/obo/UBERON_0002113,http://purl.obolibrary.org/obo/HP_0001947,http://identifiers.org/hgnc/6188
kidney,Pyelonephritis,FBLN5,2.712195,2758,http://purl.obolibrary.org/obo/UBERON_0002113,http://purl.obolibrary.org/obo/HP_0012330,http://identifiers.org/hgnc/3602
kidney,Acute kidney injury,SPP1,2.7084932,10827,http://purl.obolibrary.org/obo/UBERON_0002113,http://purl.obolibrary.org/obo/HP_0001919,http://identifiers.org/hgnc/11255
kidney,Renal insufficiency,SPP1,2.7084932,2890,http://purl.obolibrary.org/obo/UBERON_0002113,http://purl.obolibrary.org/obo/HP_0000083,http://identifiers.org/hgnc/11255
kidney,Nephrotic syndrome,SPP1,2.7084932,2546,http://purl.obolibrary.org/obo/UBERON_0002113,http://purl.obolibrary.org/obo/HP_0000100,http://identifiers.org/hgnc/11255
kidney,Nephritis,SPP1,2.7084932,1986,http://purl.obolibrary.org/obo/UBERON_0002113,http://purl.obolibrary.org/obo/HP_0000123,http://identifiers.org/hgnc/11255
nephron tubule,Acute kidney injury,SPP1,2.7084932,1762,http://purl.obolibrary.org/obo/UBERON_0001231,http://purl.obolibrary.org/obo/HP_0001919,http://identifiers.org/hgnc/11255
nephron tubule,Nephritis,SPP1,2.7084932,266,http://purl.obolibrary.org/obo/UBERON_0001231,http://purl.obolibrary.org/obo/HP_0000123,http://identifiers.org/hgnc/11255
nephron tubule,Nephrotic syndrome,SPP1,2.7084932,264,http://purl.obolibrary.org/obo/UBERON_0001231,http://purl.obolibrary.org/obo/HP_0000100,http://identifiers.org/hgnc/11255
nephron tubule,Renal insufficiency,SPP1,2.7084932,184,http://purl.obolibrary.org/obo/UBERON_0001231,http://purl.obolibrary.org/obo/HP_0000083,http://identifiers.org/hgnc/11255
nephron,Acute kidney injury,SPP1,2.7084932,164,http://purl.obolibrary.org/obo/UBERON_0001285,http://purl.obolibrary.org/obo/HP_0001919,http://identifiers.org/hgnc/11255
nephron,Renal insufficiency,SPP1,2.7084932,54,http://purl.obolibrary.org/obo/UBERON_0001285,http://purl.obolibrary.org/obo/HP_0000083,http://identifiers.org/hgnc/11255
nephron,Nephrotic syndrome,SPP1,2.7084932,29,http://purl.obolibrary.org/obo/UBERON_0001285,http://purl.obolibrary.org/obo/HP_0000100,http://identifiers.org/hgnc/11255
nephron,Nephritis,SPP1,2.7084932,23,http://purl.obolibrary.org/obo/UBERON_0001285,http://purl.obolibrary.org/obo/HP_0000123,http://identifiers.org/hgnc/11255
kidney,Hydronephrosis,ARID1B,2.7071443,2780,http://purl.obolibrary.org/obo/UBERON_0002113,http://purl.obolibrary.org/obo/HP_0000126,http://identifiers.org/hgnc/18040
kidney,Chronic kidney disease,GATM,2.7070122,6355,http://purl.obolibrary.org/obo/UBERON_0002113,http://purl.obolibrary.org/obo/HP_0012622,http://identifiers.org/hgnc/4175
kidney,Renal insufficiency,GATM,2.7070122,2890,http://purl.obolibrary.org/obo/UBERON_0002113,http://purl.obolibrary.org/obo/HP_0000083,http://identifiers.org/hgnc/4175
kidney,Proximal renal tubular acidosis,GATM,2.7070122,397,http://purl.obolibrary.org/obo/UBERON_0002113,http://purl.obolibrary.org/obo/HP_0002049,http://identifiers.org/hgnc/4175
collecting duct of renal tubule,Proximal renal tubular acidosis,GATM,2.7070122,52,http://purl.obolibrary.org/obo/UBERON_0001232,http://purl.obolibrary.org/obo/HP_0002049,http://identifiers.org/hgnc/4175
collecting duct of renal tubule,Chronic kidney disease,GATM,2.7070122,11,http://purl.obolibrary.org/obo/UBERON_0001232,http://purl.obolibrary.org/obo/HP_0012622,http://identifiers.org/hgnc/4175
collecting duct of renal tubule,Renal insufficiency,GATM,2.7070122,5,http://purl.obolibrary.org/obo/UBERON_0001232,http://purl.obolibrary.org/obo/HP_0000083,http://identifiers.org/hgnc/4175
kidney,Nephroblastoma,SPRED1,2.7067897,1145,http://purl.obolibrary.org/obo/UBERON_0002113,http://purl.obolibrary.org/obo/HP_0002667,http://identifiers.org/hgnc/20249
kidney,Nephrolithiasis,SPRED1,2.7067897,478,http://purl.obolibrary.org/obo/UBERON_0002113,http://purl.obolibrary.org/obo/HP_0000787,http://identifiers.org/hgnc/20249
kidney,Chronic kidney disease,CD2AP,2.703453,6355,http://purl.obolibrary.org/obo/UBERON_0002113,http://purl.obolibrary.org/obo/HP_0012622,http://identifiers.org/hgnc/14258
kidney,Renal insufficiency,CD2AP,2.703453,2890,http://purl.obolibrary.org/obo/UBERON_0002113,http://purl.obolibrary.org/obo/HP_0000083,http://identifiers.org/hgnc/14258
kidney,Focal segmental glomerulosclerosis,CD2AP,2.703453,1317,http://purl.obolibrary.org/obo/UBERON_0002113,http://purl.obolibrary.org/obo/HP_0000097,http://identifiers.org/hgnc/14258
kidney,Minimal change glomerulonephritis,CD2AP,2.703453,469,http://purl.obolibrary.org/obo/UBERON_0002113,http://purl.obolibrary.org/obo/HP_0012579,http://identifiers.org/hgnc/14258
collecting duct of renal tubule,Chronic kidney disease,CD2AP,2.703453,11,http://purl.obolibrary.org/obo/UBERON_0001232,http://purl.obolibrary.org/obo/HP_0012622,http://identifiers.org/hgnc/14258
collecting duct of renal tubule,Renal insufficiency,CD2AP,2.703453,5,http://purl.obolibrary.org/obo/UBERON_0001232,http://purl.obolibrary.org/obo/HP_0000083,http://identifiers.org/hgnc/14258
collecting duct of renal tubule,Focal segmental glomerulosclerosis,CD2AP,2.703453,3,http://purl.obolibrary.org/obo/UBERON_0001232,http://purl.obolibrary.org/obo/HP_0000097,http://identifiers.org/hgnc/14258
kidney,Renal cyst,MT-CYB,2.7031295,1762,http://purl.obolibrary.org/obo/UBERON_0002113,http://purl.obolibrary.org/obo/HP_0000107,http://identifiers.org/hgnc/7427
nephron tubule,Renal cyst,MT-CYB,2.7031295,100,http://purl.obolibrary.org/obo/UBERON_0001231,http://purl.obolibrary.org/obo/HP_0000107,http://identifiers.org/hgnc/7427
nephron,Renal cyst,MT-CYB,2.7031295,30,http://purl.obolibrary.org/obo/UBERON_0001285,http://purl.obolibrary.org/obo/HP_0000107,http://identifiers.org/hgnc/7427
kidney,Nephrolithiasis,MYL9,2.6958861,478,http://purl.obolibrary.org/obo/UBERON_0002113,http://purl.obolibrary.org/obo/HP_0000787,http://identifiers.org/hgnc/15754
renal glomerulus,Nephrolithiasis,MYL9,2.6958861,3,http://purl.obolibrary.org/obo/UBERON_0000074,http://purl.obolibrary.org/obo/HP_0000787,http://identifiers.org/hgnc/15754
cortex of kidney,Nephrolithiasis,MYL9,2.6958861,3,http://purl.obolibrary.org/obo/UBERON_0001225,http://purl.obolibrary.org/obo/HP_0000787,http://identifiers.org/hgnc/15754
nephron,Nephrolithiasis,MYL9,2.6958861,3,http://purl.obolibrary.org/obo/UBERON_0001285,http://purl.obolibrary.org/obo/HP_0000787,http://identifiers.org/hgnc/15754
kidney,Chronic kidney disease,GATA3,2.6957922,6355,http://purl.obolibrary.org/obo/UBERON_0002113,http://purl.obolibrary.org/obo/HP_0012622,http://identifiers.org/hgnc/4172
kidney,Renal insufficiency,GATA3,2.6957922,2890,http://purl.obolibrary.org/obo/UBERON_0002113,http://purl.obolibrary.org/obo/HP_0000083,http://identifiers.org/hgnc/4172
kidney,Hydronephrosis,GATA3,2.6957922,2780,http://purl.obolibrary.org/obo/UBERON_0002113,http://purl.obolibrary.org/obo/HP_0000126,http://identifiers.org/hgnc/4172
kidney,Nephrotic syndrome,GATA3,2.6957922,2546,http://purl.obolibrary.org/obo/UBERON_0002113,http://purl.obolibrary.org/obo/HP_0000100,http://identifiers.org/hgnc/4172
kidney,Polycystic kidney dysplasia,GATA3,2.6957922,1764,http://purl.obolibrary.org/obo/UBERON_0002113,http://purl.obolibrary.org/obo/HP_0000113,http://identifiers.org/hgnc/4172
kidney,Nephrocalcinosis,GATA3,2.6957922,472,http://purl.obolibrary.org/obo/UBERON_0002113,http://purl.obolibrary.org/obo/HP_0000121,http://identifiers.org/hgnc/4172
kidney,Distal renal tubular acidosis,GATA3,2.6957922,397,http://purl.obolibrary.org/obo/UBERON_0002113,http://purl.obolibrary.org/obo/HP_0008341,http://identifiers.org/hgnc/4172
kidney,Proximal renal tubular acidosis,GATA3,2.6957922,397,http://purl.obolibrary.org/obo/UBERON_0002113,http://purl.obolibrary.org/obo/HP_0002049,http://identifiers.org/hgnc/4172
renal medulla,Hydronephrosis,GATA3,2.6957922,54,http://purl.obolibrary.org/obo/UBERON_0000362,http://purl.obolibrary.org/obo/HP_0000126,http://identifiers.org/hgnc/4172
renal medulla,Polycystic kidney dysplasia,GATA3,2.6957922,53,http://purl.obolibrary.org/obo/UBERON_0000362,http://purl.obolibrary.org/obo/HP_0000113,http://identifiers.org/hgnc/4172
collecting duct of renal tubule,Distal renal tubular acidosis,GATA3,2.6957922,52,http://purl.obolibrary.org/obo/UBERON_0001232,http://purl.obolibrary.org/obo/HP_0008341,http://identifiers.org/hgnc/4172
collecting duct of renal tubule,Proximal renal tubular acidosis,GATA3,2.6957922,52,http://purl.obolibrary.org/obo/UBERON_0001232,http://purl.obolibrary.org/obo/HP_0002049,http://identifiers.org/hgnc/4172
renal medulla,Nephrocalcinosis,GATA3,2.6957922,50,http://purl.obolibrary.org/obo/UBERON_0000362,http://purl.obolibrary.org/obo/HP_0000121,http://identifiers.org/hgnc/4172
renal medulla,Distal renal tubular acidosis,GATA3,2.6957922,32,http://purl.obolibrary.org/obo/UBERON_0000362,http://purl.obolibrary.org/obo/HP_0008341,http://identifiers.org/hgnc/4172
renal medulla,Proximal renal tubular acidosis,GATA3,2.6957922,32,http://purl.obolibrary.org/obo/UBERON_0000362,http://purl.obolibrary.org/obo/HP_0002049,http://identifiers.org/hgnc/4172
collecting duct of renal tubule,Polycystic kidney dysplasia,GATA3,2.6957922,30,http://purl.obolibrary.org/obo/UBERON_0001232,http://purl.obolibrary.org/obo/HP_0000113,http://identifiers.org/hgnc/4172
collecting duct of renal tubule,Hydronephrosis,GATA3,2.6957922,30,http://purl.obolibrary.org/obo/UBERON_0001232,http://purl.obolibrary.org/obo/HP_0000126,http://identifiers.org/hgnc/4172
renal medulla,Chronic kidney disease,GATA3,2.6957922,22,http://purl.obolibrary.org/obo/UBERON_0000362,http://purl.obolibrary.org/obo/HP_0012622,http://identifiers.org/hgnc/4172
renal medulla,Nephrotic syndrome,GATA3,2.6957922,18,http://purl.obolibrary.org/obo/UBERON_0000362,http://purl.obolibrary.org/obo/HP_0000100,http://identifiers.org/hgnc/4172
collecting duct of renal tubule,Nephrotic syndrome,GATA3,2.6957922,18,http://purl.obolibrary.org/obo/UBERON_0001232,http://purl.obolibrary.org/obo/HP_0000100,http://identifiers.org/hgnc/4172
renal medulla,Renal insufficiency,GATA3,2.6957922,14,http://purl.obolibrary.org/obo/UBERON_0000362,http://purl.obolibrary.org/obo/HP_0000083,http://identifiers.org/hgnc/4172
collecting duct of renal tubule,Chronic kidney disease,GATA3,2.6957922,11,http://purl.obolibrary.org/obo/UBERON_0001232,http://purl.obolibrary.org/obo/HP_0012622,http://identifiers.org/hgnc/4172
collecting duct of renal tubule,Nephrocalcinosis,GATA3,2.6957922,5,http://purl.obolibrary.org/obo/UBERON_0001232,http://purl.obolibrary.org/obo/HP_0000121,http://identifiers.org/hgnc/4172
collecting duct of renal tubule,Renal insufficiency,GATA3,2.6957922,5,http://purl.obolibrary.org/obo/UBERON_0001232,http://purl.obolibrary.org/obo/HP_0000083,http://identifiers.org/hgnc/4172
kidney,Renal insufficiency,FXYD2,2.6944346,2890,http://purl.obolibrary.org/obo/UBERON_0002113,http://purl.obolibrary.org/obo/HP_0000083,http://identifiers.org/hgnc/4026
collecting duct of renal tubule,Renal insufficiency,FXYD2,2.6944346,5,http://purl.obolibrary.org/obo/UBERON_0001232,http://purl.obolibrary.org/obo/HP_0000083,http://identifiers.org/hgnc/4026
kidney,Chronic kidney disease,MYO1E,2.6940513,6355,http://purl.obolibrary.org/obo/UBERON_0002113,http://purl.obolibrary.org/obo/HP_0012622,http://identifiers.org/hgnc/7599
kidney,Nephrotic syndrome,MYO1E,2.6940513,2546,http://purl.obolibrary.org/obo/UBERON_0002113,http://purl.obolibrary.org/obo/HP_0000100,http://identifiers.org/hgnc/7599
kidney,Focal segmental glomerulosclerosis,MYO1E,2.6940513,1317,http://purl.obolibrary.org/obo/UBERON_0002113,http://purl.obolibrary.org/obo/HP_0000097,http://identifiers.org/hgnc/7599
kidney,Minimal change glomerulonephritis,MYO1E,2.6940513,469,http://purl.obolibrary.org/obo/UBERON_0002113,http://purl.obolibrary.org/obo/HP_0012579,http://identifiers.org/hgnc/7599
cortex of kidney,Chronic kidney disease,MYO1E,2.6940513,59,http://purl.obolibrary.org/obo/UBERON_0001225,http://purl.obolibrary.org/obo/HP_0012622,http://identifiers.org/hgnc/7599
cortex of kidney,Focal segmental glomerulosclerosis,MYO1E,2.6940513,49,http://purl.obolibrary.org/obo/UBERON_0001225,http://purl.obolibrary.org/obo/HP_0000097,http://identifiers.org/hgnc/7599
cortex of kidney,Nephrotic syndrome,MYO1E,2.6940513,39,http://purl.obolibrary.org/obo/UBERON_0001225,http://purl.obolibrary.org/obo/HP_0000100,http://identifiers.org/hgnc/7599
collecting duct of renal tubule,Nephrotic syndrome,MYO1E,2.6940513,18,http://purl.obolibrary.org/obo/UBERON_0001232,http://purl.obolibrary.org/obo/HP_0000100,http://identifiers.org/hgnc/7599
collecting duct of renal tubule,Chronic kidney disease,MYO1E,2.6940513,11,http://purl.obolibrary.org/obo/UBERON_0001232,http://purl.obolibrary.org/obo/HP_0012622,http://identifiers.org/hgnc/7599
cortex of kidney,Minimal change glomerulonephritis,MYO1E,2.6940513,7,http://purl.obolibrary.org/obo/UBERON_0001225,http://purl.obolibrary.org/obo/HP_0012579,http://identifiers.org/hgnc/7599
collecting duct of renal tubule,Focal segmental glomerulosclerosis,MYO1E,2.6940513,3,http://purl.obolibrary.org/obo/UBERON_0001232,http://purl.obolibrary.org/obo/HP_0000097,http://identifiers.org/hgnc/7599
kidney,Tubulointerstitial nephritis,MUC1,2.6912432,1719,http://purl.obolibrary.org/obo/UBERON_0002113,http://purl.obolibrary.org/obo/HP_0001970,http://identifiers.org/hgnc/7508
kidney,Renal cyst,MT-CYB,2.6908212,1762,http://purl.obolibrary.org/obo/UBERON_0002113,http://purl.obolibrary.org/obo/HP_0000107,http://identifiers.org/hgnc/7427
cortex of kidney,Renal cyst,MT-CYB,2.6908212,52,http://purl.obolibrary.org/obo/UBERON_0001225,http://purl.obolibrary.org/obo/HP_0000107,http://identifiers.org/hgnc/7427
collecting duct of renal tubule,Renal cyst,MT-CYB,2.6908212,28,http://purl.obolibrary.org/obo/UBERON_0001232,http://purl.obolibrary.org/obo/HP_0000107,http://identifiers.org/hgnc/7427
kidney,Nephrocalcinosis,PTH1R,2.6903782,472,http://purl.obolibrary.org/obo/UBERON_0002113,http://purl.obolibrary.org/obo/HP_0000121,http://identifiers.org/hgnc/9608
nephron tubule,Nephrocalcinosis,PTH1R,2.6903782,109,http://purl.obolibrary.org/obo/UBERON_0001231,http://purl.obolibrary.org/obo/HP_0000121,http://identifiers.org/hgnc/9608
proximal tubule,Nephrocalcinosis,PTH1R,2.6903782,24,http://purl.obolibrary.org/obo/UBERON_0004134,http://purl.obolibrary.org/obo/HP_0000121,http://identifiers.org/hgnc/9608
nephron,Nephrocalcinosis,PTH1R,2.6903782,11,http://purl.obolibrary.org/obo/UBERON_0001285,http://purl.obolibrary.org/obo/HP_0000121,http://identifiers.org/hgnc/9608
kidney,Chronic kidney disease,ALDOB,2.6899183,6355,http://purl.obolibrary.org/obo/UBERON_0002113,http://purl.obolibrary.org/obo/HP_0012622,http://identifiers.org/hgnc/417
kidney,Renal insufficiency,ALDOB,2.6899183,2890,http://purl.obolibrary.org/obo/UBERON_0002113,http://purl.obolibrary.org/obo/HP_0000083,http://identifiers.org/hgnc/417
kidney,Proximal renal tubular acidosis,ALDOB,2.6899183,397,http://purl.obolibrary.org/obo/UBERON_0002113,http://purl.obolibrary.org/obo/HP_0002049,http://identifiers.org/hgnc/417
nephron tubule,Chronic kidney disease,ALDOB,2.6899183,335,http://purl.obolibrary.org/obo/UBERON_0001231,http://purl.obolibrary.org/obo/HP_0012622,http://identifiers.org/hgnc/417
nephron tubule,Proximal renal tubular acidosis,ALDOB,2.6899183,265,http://purl.obolibrary.org/obo/UBERON_0001231,http://purl.obolibrary.org/obo/HP_0002049,http://identifiers.org/hgnc/417
nephron tubule,Renal insufficiency,ALDOB,2.6899183,184,http://purl.obolibrary.org/obo/UBERON_0001231,http://purl.obolibrary.org/obo/HP_0000083,http://identifiers.org/hgnc/417
proximal tubule,Chronic kidney disease,ALDOB,2.6899183,175,http://purl.obolibrary.org/obo/UBERON_0004134,http://purl.obolibrary.org/obo/HP_0012622,http://identifiers.org/hgnc/417
proximal tubule,Proximal renal tubular acidosis,ALDOB,2.6899183,140,http://purl.obolibrary.org/obo/UBERON_0004134,http://purl.obolibrary.org/obo/HP_0002049,http://identifiers.org/hgnc/417
nephron,Chronic kidney disease,ALDOB,2.6899183,114,http://purl.obolibrary.org/obo/UBERON_0001285,http://purl.obolibrary.org/obo/HP_0012622,http://identifiers.org/hgnc/417
proximal tubule,Renal insufficiency,ALDOB,2.6899183,74,http://purl.obolibrary.org/obo/UBERON_0004134,http://purl.obolibrary.org/obo/HP_0000083,http://identifiers.org/hgnc/417
nephron,Renal insufficiency,ALDOB,2.6899183,54,http://purl.obolibrary.org/obo/UBERON_0001285,http://purl.obolibrary.org/obo/HP_0000083,http://identifiers.org/hgnc/417
nephron,Proximal renal tubular acidosis,ALDOB,2.6899183,23,http://purl.obolibrary.org/obo/UBERON_0001285,http://purl.obolibrary.org/obo/HP_0002049,http://identifiers.org/hgnc/417
kidney,Renal insufficiency,HSD11B2,2.6888893,2890,http://purl.obolibrary.org/obo/UBERON_0002113,http://purl.obolibrary.org/obo/HP_0000083,http://identifiers.org/hgnc/5209
kidney,Nephrocalcinosis,HSD11B2,2.6888893,472,http://purl.obolibrary.org/obo/UBERON_0002113,http://purl.obolibrary.org/obo/HP_0000121,http://identifiers.org/hgnc/5209
nephron tubule,Renal insufficiency,HSD11B2,2.6888893,184,http://purl.obolibrary.org/obo/UBERON_0001231,http://purl.obolibrary.org/obo/HP_0000083,http://identifiers.org/hgnc/5209
nephron tubule,Nephrocalcinosis,HSD11B2,2.6888893,109,http://purl.obolibrary.org/obo/UBERON_0001231,http://purl.obolibrary.org/obo/HP_0000121,http://identifiers.org/hgnc/5209
nephron,Renal insufficiency,HSD11B2,2.6888893,54,http://purl.obolibrary.org/obo/UBERON_0001285,http://purl.obolibrary.org/obo/HP_0000083,http://identifiers.org/hgnc/5209
nephron,Nephrocalcinosis,HSD11B2,2.6888893,11,http://purl.obolibrary.org/obo/UBERON_0001285,http://purl.obolibrary.org/obo/HP_0000121,http://identifiers.org/hgnc/5209
kidney,Acute kidney injury,S100A6,2.6877768,10827,http://purl.obolibrary.org/obo/UBERON_0002113,http://purl.obolibrary.org/obo/HP_0001919,http://identifiers.org/hgnc/10496
kidney,Renal neoplasm,LMNA,2.6870852,10025,http://purl.obolibrary.org/obo/UBERON_0002113,http://purl.obolibrary.org/obo/HP_0009726,http://identifiers.org/hgnc/6636
kidney,Papillary renal cell carcinoma,LMNA,2.6870852,3364,http://purl.obolibrary.org/obo/UBERON_0002113,http://purl.obolibrary.org/obo/HP_0006766,http://identifiers.org/hgnc/6636
