phenotype_iri,phenotype_label,as_child,ct
http://purl.obolibrary.org/obo/HP_0040171,Decreased serum testosterone concentration,http://purl.obolibrary.org/obo/UBERON_0000178,
http://purl.obolibrary.org/obo/HP_0040172,Abnormality of occipitofrontalis muscle,http://purl.obolibrary.org/obo/UBERON_0010946,
http://purl.obolibrary.org/obo/HP_0040173,Abnormality of the tongue muscle,http://purl.obolibrary.org/obo/UBERON_0000378,
http://purl.obolibrary.org/obo/HP_0040174,Abnormality of extrinsic muscle of tongue,http://purl.obolibrary.org/obo/UBERON_0001575,
http://purl.obolibrary.org/obo/HP_0040176,Abnormal circulating phospholipid concentration,http://purl.obolibrary.org/obo/UBERON_0000178,
http://purl.obolibrary.org/obo/HP_0040184,Oral bleeding,http://purl.obolibrary.org/obo/UBERON_0000167,
http://purl.obolibrary.org/obo/HP_0040191,Rectus femoris muscle atrophy,http://purl.obolibrary.org/obo/UBERON_0001378,
http://purl.obolibrary.org/obo/HP_0040194,Increased head circumference,http://purl.obolibrary.org/obo/UBERON_0000033,
http://purl.obolibrary.org/obo/HP_0040195,Decreased head circumference,http://purl.obolibrary.org/obo/UBERON_0000033,
http://purl.obolibrary.org/obo/HP_0040203,Abnormal CSF neopterin concentration,http://purl.obolibrary.org/obo/UBERON_0001359,
http://purl.obolibrary.org/obo/HP_0040204,Elevated CSF neopterin level,http://purl.obolibrary.org/obo/UBERON_0001359,
http://purl.obolibrary.org/obo/HP_0040205,Decreased CSF neopterin level,http://purl.obolibrary.org/obo/UBERON_0001359,
http://purl.obolibrary.org/obo/HP_0040206,Abnormal circulating neopterin concentration,http://purl.obolibrary.org/obo/UBERON_0000178,
http://purl.obolibrary.org/obo/HP_0040207,Abnormal CSF pterin concentration,http://purl.obolibrary.org/obo/UBERON_0001359,
http://purl.obolibrary.org/obo/HP_0040208,Elevated CSF biopterin level,http://purl.obolibrary.org/obo/UBERON_0001359,
http://purl.obolibrary.org/obo/HP_0040209,Decreased CSF biopterin level,http://purl.obolibrary.org/obo/UBERON_0001359,
http://purl.obolibrary.org/obo/HP_0040210,Abnormal circulating biopterin concentration,http://purl.obolibrary.org/obo/UBERON_0000178,
http://purl.obolibrary.org/obo/HP_0040211,Abnormal skin morphology of the palm,http://purl.obolibrary.org/obo/UBERON_0002097,
http://purl.obolibrary.org/obo/HP_0040214,Abnormal circulating insulin concentration,http://purl.obolibrary.org/obo/UBERON_0000178,
http://purl.obolibrary.org/obo/HP_0040216,Hypoinsulinemia,http://purl.obolibrary.org/obo/UBERON_0000178,
http://purl.obolibrary.org/obo/HP_0040218,Reduced total natural killer cell count,,http://purl.obolibrary.org/obo/CL_0000623
http://purl.obolibrary.org/obo/HP_0040219,Absent natural killer cells,,http://purl.obolibrary.org/obo/CL_0000623
http://purl.obolibrary.org/obo/HP_0040220,Abnormal size of the dental root,http://purl.obolibrary.org/obo/UBERON_0003677,
http://purl.obolibrary.org/obo/HP_0040221,Hypoplasia of the dental root,http://purl.obolibrary.org/obo/UBERON_0003677,
http://purl.obolibrary.org/obo/HP_0040223,Pulmonary hemorrhage,http://purl.obolibrary.org/obo/UBERON_0002048,
http://purl.obolibrary.org/obo/HP_0040242,Muscle hemorrhage,http://purl.obolibrary.org/obo/UBERON_0001015,
http://purl.obolibrary.org/obo/HP_0040252,Abnormal size of the clitoris,http://purl.obolibrary.org/obo/UBERON_0002411,
http://purl.obolibrary.org/obo/HP_0040253,Increased size of the clitoris,http://purl.obolibrary.org/obo/UBERON_0002411,
http://purl.obolibrary.org/obo/HP_0040254,Decreased size of the clitoris,http://purl.obolibrary.org/obo/UBERON_0002411,
http://purl.obolibrary.org/obo/HP_0040255,Aplasia/Hypoplasia of the clitoris,http://purl.obolibrary.org/obo/UBERON_0002411,
http://purl.obolibrary.org/obo/HP_0040256,Aplastic/Hypoplastic nasopharyngeal adenoids,http://purl.obolibrary.org/obo/UBERON_0001732,
http://purl.obolibrary.org/obo/HP_0040257,Abnormal size of nasopharyngeal adenoids,http://purl.obolibrary.org/obo/UBERON_0001732,
http://purl.obolibrary.org/obo/HP_0040258,Hypoplastic nasopharyngeal adenoids,http://purl.obolibrary.org/obo/UBERON_0001732,
http://purl.obolibrary.org/obo/HP_0040259,Aplastic nasopharyngeal adenoids,http://purl.obolibrary.org/obo/UBERON_0001732,
http://purl.obolibrary.org/obo/HP_0040260,Decreased size of nasopharyngeal adenoids,http://purl.obolibrary.org/obo/UBERON_0001732,
http://purl.obolibrary.org/obo/HP_0040261,Increased size of nasopharyngeal adenoids,http://purl.obolibrary.org/obo/UBERON_0001732,
http://purl.obolibrary.org/obo/HP_0040265,Upper limb muscle hypertrophy,http://purl.obolibrary.org/obo/UBERON_0004481,
http://purl.obolibrary.org/obo/HP_0040286,Abnormal axial muscle morphology,http://purl.obolibrary.org/obo/UBERON_0003897,
http://purl.obolibrary.org/obo/HP_0040287,Axial muscle atrophy,http://purl.obolibrary.org/obo/UBERON_0003897,
http://purl.obolibrary.org/obo/HP_0040291,Skeletal muscle steatosis,http://purl.obolibrary.org/obo/UBERON_0018254,
http://purl.obolibrary.org/obo/HP_0040294,Duplicated tongue,http://purl.obolibrary.org/obo/UBERON_0001723,
http://purl.obolibrary.org/obo/HP_0040295,Duplication of the upper lip,http://purl.obolibrary.org/obo/UBERON_0001834,
http://purl.obolibrary.org/obo/HP_0040296,Abnormal location of the eyebrow,http://purl.obolibrary.org/obo/UBERON_0010163,
http://purl.obolibrary.org/obo/HP_0040298,Hyperplasia of the endometrium,http://purl.obolibrary.org/obo/UBERON_0001295,
http://purl.obolibrary.org/obo/HP_0040301,Increased urinary glycerol,http://purl.obolibrary.org/obo/UBERON_0001088,
http://purl.obolibrary.org/obo/HP_0040302,Hyperglycerolemia,http://purl.obolibrary.org/obo/UBERON_0000178,
http://purl.obolibrary.org/obo/HP_0040303,Decreased circulating iron concentration,http://purl.obolibrary.org/obo/UBERON_0001977,
http://purl.obolibrary.org/obo/HP_0040304,Duplication of the sella turcica,http://purl.obolibrary.org/obo/UBERON_0003689,
http://purl.obolibrary.org/obo/HP_0040309,Increased size of the mandible,http://purl.obolibrary.org/obo/UBERON_0001684,
http://purl.obolibrary.org/obo/HP_0040315,Tongue edema,http://purl.obolibrary.org/obo/UBERON_0001723,
http://purl.obolibrary.org/obo/HP_0040317,Blue urine,http://purl.obolibrary.org/obo/UBERON_0001088,
http://purl.obolibrary.org/obo/HP_0040318,Red urine,http://purl.obolibrary.org/obo/UBERON_0001088,
http://purl.obolibrary.org/obo/HP_0040326,Hypoplasia of the olfactory bulb,http://purl.obolibrary.org/obo/UBERON_0002264,
http://purl.obolibrary.org/obo/HP_0040327,Abnormal morphology of the olfactory bulb,http://purl.obolibrary.org/obo/UBERON_0002264,
http://purl.obolibrary.org/obo/HP_0040425,Abnormal urinary hypoxanthine level,http://purl.obolibrary.org/obo/UBERON_0001088,
http://purl.obolibrary.org/obo/HP_0040426,Decreased urinary hypoxanthine level,http://purl.obolibrary.org/obo/UBERON_0001088,
http://purl.obolibrary.org/obo/HP_0041044,Low neutrophil alkaline phosphatase,,http://purl.obolibrary.org/obo/CL_0000775
http://purl.obolibrary.org/obo/HP_0041050,Renal tubular cyst,http://purl.obolibrary.org/obo/UBERON_0009773,
http://purl.obolibrary.org/obo/HP_0041052,Agenesis of putamen,http://purl.obolibrary.org/obo/UBERON_0001874,
http://purl.obolibrary.org/obo/HP_0041055,Fractured humerus,http://purl.obolibrary.org/obo/UBERON_0000976,
http://purl.obolibrary.org/obo/HP_0041061,Fractured calcaneus,http://purl.obolibrary.org/obo/UBERON_0001450,
http://purl.obolibrary.org/obo/HP_0041073,Fractured thoracic vertebra,http://purl.obolibrary.org/obo/UBERON_0002347,
http://purl.obolibrary.org/obo/HP_0041076,Abnormal immunoglobulin level in body fluid,http://purl.obolibrary.org/obo/UBERON_0006314,
http://purl.obolibrary.org/obo/HP_0041077,Increased immunoglobulin level in body fluid,http://purl.obolibrary.org/obo/UBERON_0006314,
http://purl.obolibrary.org/obo/HP_0041078,Decreased immunoglobulin level in body fluid,http://purl.obolibrary.org/obo/UBERON_0006314,
http://purl.obolibrary.org/obo/HP_0041080,Abnormal proportion of exhausted T cells,,http://purl.obolibrary.org/obo/CL_0000084
http://purl.obolibrary.org/obo/HP_0041081,Fractured lower leg,http://purl.obolibrary.org/obo/UBERON_0004251,
http://purl.obolibrary.org/obo/HP_0041082,Fractured skull,http://purl.obolibrary.org/obo/UBERON_0003129,
http://purl.obolibrary.org/obo/HP_0041083,Fractured phalanx,http://purl.obolibrary.org/obo/UBERON_0003221,
http://purl.obolibrary.org/obo/HP_0041084,Compression-fractured thoracic vertebra,http://purl.obolibrary.org/obo/UBERON_0002347,
http://purl.obolibrary.org/obo/HP_0041085,Compression-fractured vertebra,http://purl.obolibrary.org/obo/UBERON_0002412,
http://purl.obolibrary.org/obo/HP_0041086,Compression-fractured cervical vertebra,http://purl.obolibrary.org/obo/UBERON_0002413,
http://purl.obolibrary.org/obo/HP_0041087,Compression-fractured lumbar vertebra,http://purl.obolibrary.org/obo/UBERON_0002414,
http://purl.obolibrary.org/obo/HP_0041088,Avulsion fractured humerus,http://purl.obolibrary.org/obo/UBERON_0000976,
http://purl.obolibrary.org/obo/HP_0041089,Avulsion fractured tibia,http://purl.obolibrary.org/obo/UBERON_0000979,
http://purl.obolibrary.org/obo/HP_0041091,Avulsion fractured epiphysis of femur,http://purl.obolibrary.org/obo/UBERON_0004384,
http://purl.obolibrary.org/obo/HP_0041114,Fractured metaphysis of femur,http://purl.obolibrary.org/obo/UBERON_0006865,
http://purl.obolibrary.org/obo/HP_0041115,Fractured right clavicle,http://purl.obolibrary.org/obo/UBERON_0008255,
http://purl.obolibrary.org/obo/HP_0041116,Fractured left clavicle,http://purl.obolibrary.org/obo/UBERON_0008256,
http://purl.obolibrary.org/obo/HP_0041117,Fractured lower limb segment,http://purl.obolibrary.org/obo/UBERON_0008784,
http://purl.obolibrary.org/obo/HP_0041118,Fractured upper limb segment,http://purl.obolibrary.org/obo/UBERON_0008785,
http://purl.obolibrary.org/obo/HP_0041119,Fractured metacarpus skeleton,http://purl.obolibrary.org/obo/UBERON_0010544,
http://purl.obolibrary.org/obo/HP_0041121,Fractured epiphysis of fifth metacarpal bone,http://purl.obolibrary.org/obo/UBERON_0011104,
http://purl.obolibrary.org/obo/HP_0041143,Fractured tibia,http://purl.obolibrary.org/obo/UBERON_0000979,
http://purl.obolibrary.org/obo/HP_0041144,Fractured clavicle bone,http://purl.obolibrary.org/obo/UBERON_0001105,
http://purl.obolibrary.org/obo/HP_0041145,Fractured acetabular part of hip bone,http://purl.obolibrary.org/obo/UBERON_0001269,
http://purl.obolibrary.org/obo/HP_0041146,Fractured coccyx,http://purl.obolibrary.org/obo/UBERON_0001350,
http://purl.obolibrary.org/obo/HP_0041147,Fractured epiphysis,http://purl.obolibrary.org/obo/UBERON_0001437,
http://purl.obolibrary.org/obo/HP_0041149,Fractured navicular bone of pes,http://purl.obolibrary.org/obo/UBERON_0001451,
http://purl.obolibrary.org/obo/HP_0041150,Fractured cuboid bone,http://purl.obolibrary.org/obo/UBERON_0001455,
http://purl.obolibrary.org/obo/HP_0041152,Fractured sternoclavicular joint,http://purl.obolibrary.org/obo/UBERON_0001469,
http://purl.obolibrary.org/obo/HP_0041153,Fractured ankle,http://purl.obolibrary.org/obo/UBERON_0001488,
http://purl.obolibrary.org/obo/HP_0041155,Fractured mandible,http://purl.obolibrary.org/obo/UBERON_0001684,
http://purl.obolibrary.org/obo/HP_0041156,Fractured orbit of skull,http://purl.obolibrary.org/obo/UBERON_0001697,
http://purl.obolibrary.org/obo/HP_0041157,Fractured larynx,http://purl.obolibrary.org/obo/UBERON_0001737,
http://purl.obolibrary.org/obo/HP_0041159,Fractured rib,http://purl.obolibrary.org/obo/UBERON_0002228,
http://purl.obolibrary.org/obo/HP_0041162,Metatarsal fracture,http://purl.obolibrary.org/obo/UBERON_0001445,
http://purl.obolibrary.org/obo/HP_0041163,Fractured manual digit,http://purl.obolibrary.org/obo/UBERON_0002389,
http://purl.obolibrary.org/obo/HP_0041164,Fractured talus,http://purl.obolibrary.org/obo/UBERON_0002395,
http://purl.obolibrary.org/obo/HP_0041165,Fractured maxilla,http://purl.obolibrary.org/obo/UBERON_0002397,
http://purl.obolibrary.org/obo/HP_0041166,Fractured vertebra,http://purl.obolibrary.org/obo/UBERON_0002412,
http://purl.obolibrary.org/obo/HP_0041167,Fractured cervical vertebra,http://purl.obolibrary.org/obo/UBERON_0002413,
http://purl.obolibrary.org/obo/HP_0041168,Fractured lumbar vertebra,http://purl.obolibrary.org/obo/UBERON_0002414,
http://purl.obolibrary.org/obo/HP_0041172,Fractured fused sacrum,http://purl.obolibrary.org/obo/UBERON_0003690,
http://purl.obolibrary.org/obo/HP_0041173,Fractured metacarpophalangeal joint,http://purl.obolibrary.org/obo/UBERON_0003695,
http://purl.obolibrary.org/obo/HP_0041174,Fractured distal finger phalanx,http://purl.obolibrary.org/obo/UBERON_0003865,
http://purl.obolibrary.org/obo/HP_0041175,Fractured middle phalanx of pes,http://purl.obolibrary.org/obo/UBERON_0003866,
http://purl.obolibrary.org/obo/HP_0041176,Fractured distal phalanx of manual digit 2,http://purl.obolibrary.org/obo/UBERON_0004311,
http://purl.obolibrary.org/obo/HP_0041177,Fractured distal phalanx of manual digit 3,http://purl.obolibrary.org/obo/UBERON_0004312,
http://purl.obolibrary.org/obo/HP_0041178,Fractured distal phalanx of manual digit 4,http://purl.obolibrary.org/obo/UBERON_0004313,
http://purl.obolibrary.org/obo/HP_0041179,Fractured distal phalanx of manual digit 5,http://purl.obolibrary.org/obo/UBERON_0004314,
http://purl.obolibrary.org/obo/HP_0041180,Fractured distal phalanx of pedal digit 1,http://purl.obolibrary.org/obo/UBERON_0004315,
http://purl.obolibrary.org/obo/HP_0041181,Fractured distal phalanx of pedal digit 3,http://purl.obolibrary.org/obo/UBERON_0004317,
http://purl.obolibrary.org/obo/HP_0041182,Fractured middle phalanx of manual digit 2,http://purl.obolibrary.org/obo/UBERON_0004320,
http://purl.obolibrary.org/obo/HP_0041183,Fractured middle phalanx of manual digit 3,http://purl.obolibrary.org/obo/UBERON_0004321,
http://purl.obolibrary.org/obo/HP_0041184,Fractured middle phalanx of manual digit 4,http://purl.obolibrary.org/obo/UBERON_0004322,
http://purl.obolibrary.org/obo/HP_0041185,Fractured middle phalanx of manual digit 5,http://purl.obolibrary.org/obo/UBERON_0004323,
http://purl.obolibrary.org/obo/HP_0041186,Fractured middle phalanx of pedal digit 3,http://purl.obolibrary.org/obo/UBERON_0004325,
http://purl.obolibrary.org/obo/HP_0041187,Fractured proximal phalanx of pedal digit 1,http://purl.obolibrary.org/obo/UBERON_0004332,
http://purl.obolibrary.org/obo/HP_0041188,Fractured proximal phalanx of manual digit 1,http://purl.obolibrary.org/obo/UBERON_0004338,
http://purl.obolibrary.org/obo/HP_0041189,Fractured epiphysis of femur,http://purl.obolibrary.org/obo/UBERON_0004384,
http://purl.obolibrary.org/obo/HP_0041190,Fractured epiphysis of second metacarpal bone,http://purl.obolibrary.org/obo/UBERON_0004392,
http://purl.obolibrary.org/obo/HP_0041191,Fractured epiphysis of third metacarpal bone,http://purl.obolibrary.org/obo/UBERON_0004393,
http://purl.obolibrary.org/obo/HP_0041192,Fractured epiphysis of fourth metacarpal bone,http://purl.obolibrary.org/obo/UBERON_0004394,
http://purl.obolibrary.org/obo/HP_0041193,Fractured epiphysis of first metatarsal bone,http://purl.obolibrary.org/obo/UBERON_0004395,
http://purl.obolibrary.org/obo/HP_0041194,Fractured epiphysis of second metatarsal bone,http://purl.obolibrary.org/obo/UBERON_0004396,
http://purl.obolibrary.org/obo/HP_0041195,Fractured epiphysis of third metatarsal bone,http://purl.obolibrary.org/obo/UBERON_0004397,
http://purl.obolibrary.org/obo/HP_0041196,Fractured distal epiphysis of radius,http://purl.obolibrary.org/obo/UBERON_0004407,
http://purl.obolibrary.org/obo/HP_0041197,Fractured proximal epiphysis of first metacarpal bone,http://purl.obolibrary.org/obo/UBERON_0004422,
http://purl.obolibrary.org/obo/HP_0041198,Fractured proximal epiphysis of middle phalanx of manual digit 3,http://purl.obolibrary.org/obo/UBERON_0004437,
http://purl.obolibrary.org/obo/HP_0041199,Fractured interphalangeal joint,http://purl.obolibrary.org/obo/UBERON_0006658,
http://purl.obolibrary.org/obo/HP_0041200,Fractured sternal end of clavicle,http://purl.obolibrary.org/obo/UBERON_0006805,
http://purl.obolibrary.org/obo/HP_0041209,Fractured epiphysis of middle phalanx of manus,http://purl.obolibrary.org/obo/UBERON_0011978,
http://purl.obolibrary.org/obo/HP_0041210,Fractured lateral malleolus of fibula,http://purl.obolibrary.org/obo/UBERON_0012291,
http://purl.obolibrary.org/obo/HP_0041211,Fractured proximal phalanx of digit 2,http://purl.obolibrary.org/obo/UBERON_0014502,
http://purl.obolibrary.org/obo/HP_0041212,Fractured proximal phalanx of digit 3,http://purl.obolibrary.org/obo/UBERON_0014503,
http://purl.obolibrary.org/obo/HP_0041213,Fractured proximal phalanx of digit 4,http://purl.obolibrary.org/obo/UBERON_0014504,
http://purl.obolibrary.org/obo/HP_0041214,Fractured proximal phalanx of digit 5,http://purl.obolibrary.org/obo/UBERON_0014505,
http://purl.obolibrary.org/obo/HP_0041215,Fractured fused metatarsal bones 2-4,http://purl.obolibrary.org/obo/UBERON_0014763,
http://purl.obolibrary.org/obo/HP_0041216,Fractured distal epiphysis of distal phalanx of manual digit 1,http://purl.obolibrary.org/obo/UBERON_0014881,
http://purl.obolibrary.org/obo/HP_0041218,Fractured distal phalanx,http://purl.obolibrary.org/obo/UBERON_0004300,
http://purl.obolibrary.org/obo/HP_0041219,Fractured elbow,http://purl.obolibrary.org/obo/UBERON_0001461,
http://purl.obolibrary.org/obo/HP_0041220,Fractured facial bone,http://purl.obolibrary.org/obo/UBERON_0003462,
http://purl.obolibrary.org/obo/HP_0041221,Fractured head of femur,http://purl.obolibrary.org/obo/UBERON_0006767,
http://purl.obolibrary.org/obo/HP_0041222,Fractured fibula,http://purl.obolibrary.org/obo/UBERON_0001446,
http://purl.obolibrary.org/obo/HP_0041223,Fractured metatarsal bone of digit 5,http://purl.obolibrary.org/obo/UBERON_0003654,
