HPO_IRI,HPO_Label,Property,Filler_IRI,Filler_Label,Obsolete,Replacement_IRI,Replacement_Label
http://purl.obolibrary.org/obo/HP_0010087,Bullet-shaped proximal phalanx of the hallux,characteristic of part of,http://purl.obolibrary.org/obo/UBERON_0004332,proximal phalanx of pedal digit 1,False,,
http://purl.obolibrary.org/obo/HP_0010087,Bullet-shaped proximal phalanx of the hallux,characteristic of part of,http://purl.obolibrary.org/obo/UBERON_0003640,pedal digit 1 phalanx,False,,
http://purl.obolibrary.org/obo/HP_0010087,Bullet-shaped proximal phalanx of the hallux,characteristic of part of,http://purl.obolibrary.org/obo/UBERON_0003631,pedal digit 1,False,,
http://purl.obolibrary.org/obo/HP_0010087,Bullet-shaped proximal phalanx of the hallux,characteristic of part of,http://purl.obolibrary.org/obo/UBERON_0001466,pedal digit,False,,
http://purl.obolibrary.org/obo/HP_0010087,Bullet-shaped proximal phalanx of the hallux,characteristic of part of,http://purl.obolibrary.org/obo/UBERON_0002387,pes,False,,
http://purl.obolibrary.org/obo/HP_0010087,Bullet-shaped proximal phalanx of the hallux,characteristic of part of,http://purl.obolibrary.org/obo/UBERON_0000978,leg,False,,
http://purl.obolibrary.org/obo/HP_0010087,Bullet-shaped proximal phalanx of the hallux,characteristic of part of,http://purl.obolibrary.org/obo/UBERON_0002101,limb,False,,
http://purl.obolibrary.org/obo/HP_0010087,Bullet-shaped proximal phalanx of the hallux,characteristic of part of,http://purl.obolibrary.org/obo/UBERON_0002544,digit,False,,
http://purl.obolibrary.org/obo/HP_0010087,Bullet-shaped proximal phalanx of the hallux,characteristic of part of,http://purl.obolibrary.org/obo/UBERON_0002428,limb bone,False,,
http://purl.obolibrary.org/obo/HP_0010087,Bullet-shaped proximal phalanx of the hallux,characteristic of part of,http://purl.obolibrary.org/obo/UBERON_0002091,appendicular skeleton,False,,
http://purl.obolibrary.org/obo/HP_0010087,Bullet-shaped proximal phalanx of the hallux,characteristic of part of,http://purl.obolibrary.org/obo/UBERON_0001434,skeletal system,False,,
http://purl.obolibrary.org/obo/HP_0010087,Bullet-shaped proximal phalanx of the hallux,characteristic of part of,http://purl.obolibrary.org/obo/UBERON_0001449,phalanx of pes,False,,
http://purl.obolibrary.org/obo/HP_0010087,Bullet-shaped proximal phalanx of the hallux,characteristic of part of,http://purl.obolibrary.org/obo/UBERON_0003866,middle phalanx of pes,False,,
http://purl.obolibrary.org/obo/HP_0010087,Bullet-shaped proximal phalanx of the hallux,characteristic of,http://purl.obolibrary.org/obo/UBERON_0003640,pedal digit 1 phalanx,False,,
http://purl.obolibrary.org/obo/HP_0010087,Bullet-shaped proximal phalanx of the hallux,characteristic of,http://purl.obolibrary.org/obo/UBERON_0001449,phalanx of pes,False,,
http://purl.obolibrary.org/obo/HP_0010087,Bullet-shaped proximal phalanx of the hallux,characteristic of,http://purl.obolibrary.org/obo/UBERON_0003868,proximal phalanx of pes,False,,
http://purl.obolibrary.org/obo/HP_0010087,Bullet-shaped proximal phalanx of the hallux,characteristic of part of,http://purl.obolibrary.org/obo/UBERON_0003868,proximal phalanx of pes,False,,
http://purl.obolibrary.org/obo/HP_0010088,Curved proximal phalanx of the hallux,characteristic of,http://purl.obolibrary.org/obo/UBERON_0004332,proximal phalanx of pedal digit 1,False,,
http://purl.obolibrary.org/obo/HP_0010088,Curved proximal phalanx of the hallux,characteristic of part of,http://purl.obolibrary.org/obo/UBERON_0004332,proximal phalanx of pedal digit 1,False,,
http://purl.obolibrary.org/obo/HP_0010088,Curved proximal phalanx of the hallux,characteristic of part of,http://purl.obolibrary.org/obo/UBERON_0003640,pedal digit 1 phalanx,False,,
http://purl.obolibrary.org/obo/HP_0010088,Curved proximal phalanx of the hallux,characteristic of part of,http://purl.obolibrary.org/obo/UBERON_0003631,pedal digit 1,False,,
http://purl.obolibrary.org/obo/HP_0010088,Curved proximal phalanx of the hallux,characteristic of part of,http://purl.obolibrary.org/obo/UBERON_0001466,pedal digit,False,,
http://purl.obolibrary.org/obo/HP_0010088,Curved proximal phalanx of the hallux,characteristic of part of,http://purl.obolibrary.org/obo/UBERON_0002387,pes,False,,
http://purl.obolibrary.org/obo/HP_0010088,Curved proximal phalanx of the hallux,characteristic of part of,http://purl.obolibrary.org/obo/UBERON_0000978,leg,False,,
http://purl.obolibrary.org/obo/HP_0010088,Curved proximal phalanx of the hallux,characteristic of part of,http://purl.obolibrary.org/obo/UBERON_0002101,limb,False,,
http://purl.obolibrary.org/obo/HP_0010088,Curved proximal phalanx of the hallux,characteristic of part of,http://purl.obolibrary.org/obo/UBERON_0002544,digit,False,,
http://purl.obolibrary.org/obo/HP_0010088,Curved proximal phalanx of the hallux,characteristic of part of,http://purl.obolibrary.org/obo/UBERON_0002428,limb bone,False,,
http://purl.obolibrary.org/obo/HP_0010088,Curved proximal phalanx of the hallux,characteristic of part of,http://purl.obolibrary.org/obo/UBERON_0002091,appendicular skeleton,False,,
http://purl.obolibrary.org/obo/HP_0010088,Curved proximal phalanx of the hallux,characteristic of part of,http://purl.obolibrary.org/obo/UBERON_0001434,skeletal system,False,,
http://purl.obolibrary.org/obo/HP_0010088,Curved proximal phalanx of the hallux,characteristic of part of,http://purl.obolibrary.org/obo/UBERON_0001449,phalanx of pes,False,,
http://purl.obolibrary.org/obo/HP_0010088,Curved proximal phalanx of the hallux,characteristic of part of,http://purl.obolibrary.org/obo/UBERON_0003866,middle phalanx of pes,False,,
http://purl.obolibrary.org/obo/HP_0010088,Curved proximal phalanx of the hallux,characteristic of,http://purl.obolibrary.org/obo/UBERON_0003640,pedal digit 1 phalanx,False,,
http://purl.obolibrary.org/obo/HP_0010088,Curved proximal phalanx of the hallux,characteristic of,http://purl.obolibrary.org/obo/UBERON_0001449,phalanx of pes,False,,
http://purl.obolibrary.org/obo/HP_0010088,Curved proximal phalanx of the hallux,characteristic of,http://purl.obolibrary.org/obo/UBERON_0003868,proximal phalanx of pes,False,,
http://purl.obolibrary.org/obo/HP_0010088,Curved proximal phalanx of the hallux,characteristic of part of,http://purl.obolibrary.org/obo/UBERON_0003868,proximal phalanx of pes,False,,
http://purl.obolibrary.org/obo/HP_0010089,Osteolytic defects of the proximal phalanx of the hallux,occurs in,http://purl.obolibrary.org/obo/UBERON_0004332,proximal phalanx of pedal digit 1,False,,
http://purl.obolibrary.org/obo/HP_0010089,Osteolytic defects of the proximal phalanx of the hallux,characteristic of part of,http://purl.obolibrary.org/obo/UBERON_0004332,proximal phalanx of pedal digit 1,False,,
http://purl.obolibrary.org/obo/HP_0010089,Osteolytic defects of the proximal phalanx of the hallux,characteristic of part of,http://purl.obolibrary.org/obo/UBERON_0003640,pedal digit 1 phalanx,False,,
http://purl.obolibrary.org/obo/HP_0010089,Osteolytic defects of the proximal phalanx of the hallux,characteristic of part of,http://purl.obolibrary.org/obo/UBERON_0003631,pedal digit 1,False,,
http://purl.obolibrary.org/obo/HP_0010089,Osteolytic defects of the proximal phalanx of the hallux,characteristic of part of,http://purl.obolibrary.org/obo/UBERON_0001466,pedal digit,False,,
http://purl.obolibrary.org/obo/HP_0010089,Osteolytic defects of the proximal phalanx of the hallux,characteristic of part of,http://purl.obolibrary.org/obo/UBERON_0002387,pes,False,,
http://purl.obolibrary.org/obo/HP_0010089,Osteolytic defects of the proximal phalanx of the hallux,characteristic of part of,http://purl.obolibrary.org/obo/UBERON_0000978,leg,False,,
http://purl.obolibrary.org/obo/HP_0010089,Osteolytic defects of the proximal phalanx of the hallux,characteristic of part of,http://purl.obolibrary.org/obo/UBERON_0002101,limb,False,,
http://purl.obolibrary.org/obo/HP_0010089,Osteolytic defects of the proximal phalanx of the hallux,characteristic of part of,http://purl.obolibrary.org/obo/UBERON_0002544,digit,False,,
http://purl.obolibrary.org/obo/HP_0010089,Osteolytic defects of the proximal phalanx of the hallux,characteristic of part of,http://purl.obolibrary.org/obo/UBERON_0002428,limb bone,False,,
http://purl.obolibrary.org/obo/HP_0010089,Osteolytic defects of the proximal phalanx of the hallux,characteristic of part of,http://purl.obolibrary.org/obo/UBERON_0002091,appendicular skeleton,False,,
http://purl.obolibrary.org/obo/HP_0010089,Osteolytic defects of the proximal phalanx of the hallux,characteristic of part of,http://purl.obolibrary.org/obo/UBERON_0001434,skeletal system,False,,
http://purl.obolibrary.org/obo/HP_0010089,Osteolytic defects of the proximal phalanx of the hallux,characteristic of part of,http://purl.obolibrary.org/obo/UBERON_0001449,phalanx of pes,False,,
http://purl.obolibrary.org/obo/HP_0010089,Osteolytic defects of the proximal phalanx of the hallux,characteristic of part of,http://purl.obolibrary.org/obo/UBERON_0003866,middle phalanx of pes,False,,
http://purl.obolibrary.org/obo/HP_0010089,Osteolytic defects of the proximal phalanx of the hallux,occurs in,http://purl.obolibrary.org/obo/UBERON_0003640,pedal digit 1 phalanx,False,,
http://purl.obolibrary.org/obo/HP_0010089,Osteolytic defects of the proximal phalanx of the hallux,occurs in,http://purl.obolibrary.org/obo/UBERON_0001449,phalanx of pes,False,,
http://purl.obolibrary.org/obo/HP_0010089,Osteolytic defects of the proximal phalanx of the hallux,characteristic of,http://purl.obolibrary.org/obo/UBERON_0001474,bone element,False,,
http://purl.obolibrary.org/obo/HP_0010089,Osteolytic defects of the proximal phalanx of the hallux,characteristic of part of,http://purl.obolibrary.org/obo/UBERON_0001445,skeleton of pes,False,,
http://purl.obolibrary.org/obo/HP_0010089,Osteolytic defects of the proximal phalanx of the hallux,characteristic of part of,http://purl.obolibrary.org/obo/UBERON_0012476,skeleton of pelvic complex,False,,
http://purl.obolibrary.org/obo/HP_0010089,Osteolytic defects of the proximal phalanx of the hallux,characteristic of part of,http://purl.obolibrary.org/obo/UBERON_0010742,bone of pelvic complex,False,,
http://purl.obolibrary.org/obo/HP_0010089,Osteolytic defects of the proximal phalanx of the hallux,occurs in,http://purl.obolibrary.org/obo/UBERON_0003866,middle phalanx of pes,False,,
http://purl.obolibrary.org/obo/HP_0010090,Patchy sclerosis of the proximal phalanx of the hallux,occurs in,http://purl.obolibrary.org/obo/UBERON_0004332,proximal phalanx of pedal digit 1,False,,
http://purl.obolibrary.org/obo/HP_0010090,Patchy sclerosis of the proximal phalanx of the hallux,characteristic of part of,http://purl.obolibrary.org/obo/UBERON_0004332,proximal phalanx of pedal digit 1,False,,
http://purl.obolibrary.org/obo/HP_0010090,Patchy sclerosis of the proximal phalanx of the hallux,characteristic of part of,http://purl.obolibrary.org/obo/UBERON_0003640,pedal digit 1 phalanx,False,,
http://purl.obolibrary.org/obo/HP_0010090,Patchy sclerosis of the proximal phalanx of the hallux,characteristic of part of,http://purl.obolibrary.org/obo/UBERON_0003631,pedal digit 1,False,,
http://purl.obolibrary.org/obo/HP_0010090,Patchy sclerosis of the proximal phalanx of the hallux,characteristic of part of,http://purl.obolibrary.org/obo/UBERON_0001466,pedal digit,False,,
http://purl.obolibrary.org/obo/HP_0010090,Patchy sclerosis of the proximal phalanx of the hallux,characteristic of part of,http://purl.obolibrary.org/obo/UBERON_0002387,pes,False,,
http://purl.obolibrary.org/obo/HP_0010090,Patchy sclerosis of the proximal phalanx of the hallux,characteristic of part of,http://purl.obolibrary.org/obo/UBERON_0000978,leg,False,,
http://purl.obolibrary.org/obo/HP_0010090,Patchy sclerosis of the proximal phalanx of the hallux,characteristic of part of,http://purl.obolibrary.org/obo/UBERON_0002101,limb,False,,
http://purl.obolibrary.org/obo/HP_0010090,Patchy sclerosis of the proximal phalanx of the hallux,characteristic of part of,http://purl.obolibrary.org/obo/UBERON_0002544,digit,False,,
http://purl.obolibrary.org/obo/HP_0010090,Patchy sclerosis of the proximal phalanx of the hallux,characteristic of part of,http://purl.obolibrary.org/obo/UBERON_0002428,limb bone,False,,
http://purl.obolibrary.org/obo/HP_0010090,Patchy sclerosis of the proximal phalanx of the hallux,characteristic of part of,http://purl.obolibrary.org/obo/UBERON_0002091,appendicular skeleton,False,,
http://purl.obolibrary.org/obo/HP_0010090,Patchy sclerosis of the proximal phalanx of the hallux,characteristic of part of,http://purl.obolibrary.org/obo/UBERON_0001434,skeletal system,False,,
http://purl.obolibrary.org/obo/HP_0010090,Patchy sclerosis of the proximal phalanx of the hallux,characteristic of part of,http://purl.obolibrary.org/obo/UBERON_0001449,phalanx of pes,False,,
http://purl.obolibrary.org/obo/HP_0010090,Patchy sclerosis of the proximal phalanx of the hallux,characteristic of part of,http://purl.obolibrary.org/obo/UBERON_0003866,middle phalanx of pes,False,,
http://purl.obolibrary.org/obo/HP_0010090,Patchy sclerosis of the proximal phalanx of the hallux,occurs in,http://purl.obolibrary.org/obo/UBERON_0003640,pedal digit 1 phalanx,False,,
http://purl.obolibrary.org/obo/HP_0010090,Patchy sclerosis of the proximal phalanx of the hallux,characteristic of,http://purl.obolibrary.org/obo/UBERON_0001474,bone element,False,,
http://purl.obolibrary.org/obo/HP_0010090,Patchy sclerosis of the proximal phalanx of the hallux,occurs in,http://purl.obolibrary.org/obo/UBERON_0001474,bone element,False,,
http://purl.obolibrary.org/obo/HP_0010090,Patchy sclerosis of the proximal phalanx of the hallux,occurs in,http://purl.obolibrary.org/obo/UBERON_0001449,phalanx of pes,False,,
http://purl.obolibrary.org/obo/HP_0010090,Patchy sclerosis of the proximal phalanx of the hallux,occurs in,http://purl.obolibrary.org/obo/UBERON_0001445,skeleton of pes,False,,
http://purl.obolibrary.org/obo/HP_0010090,Patchy sclerosis of the proximal phalanx of the hallux,occurs in,http://purl.obolibrary.org/obo/UBERON_0003866,middle phalanx of pes,False,,
http://purl.obolibrary.org/obo/HP_0010091,Symphalangism affecting the proximal phalanx of the hallux,characteristic of,http://purl.obolibrary.org/obo/UBERON_0004332,proximal phalanx of pedal digit 1,False,,
http://purl.obolibrary.org/obo/HP_0010091,Symphalangism affecting the proximal phalanx of the hallux,towards,http://purl.obolibrary.org/obo/UBERON_0004332,proximal phalanx of pedal digit 1,False,,
http://purl.obolibrary.org/obo/HP_0010091,Symphalangism affecting the proximal phalanx of the hallux,characteristic of part of,http://purl.obolibrary.org/obo/UBERON_0004332,proximal phalanx of pedal digit 1,False,,
http://purl.obolibrary.org/obo/HP_0010091,Symphalangism affecting the proximal phalanx of the hallux,characteristic of part of,http://purl.obolibrary.org/obo/UBERON_0003640,pedal digit 1 phalanx,False,,
http://purl.obolibrary.org/obo/HP_0010091,Symphalangism affecting the proximal phalanx of the hallux,characteristic of part of,http://purl.obolibrary.org/obo/UBERON_0003631,pedal digit 1,False,,
http://purl.obolibrary.org/obo/HP_0010091,Symphalangism affecting the proximal phalanx of the hallux,characteristic of part of,http://purl.obolibrary.org/obo/UBERON_0001466,pedal digit,False,,
http://purl.obolibrary.org/obo/HP_0010091,Symphalangism affecting the proximal phalanx of the hallux,characteristic of part of,http://purl.obolibrary.org/obo/UBERON_0002387,pes,False,,
http://purl.obolibrary.org/obo/HP_0010091,Symphalangism affecting the proximal phalanx of the hallux,characteristic of part of,http://purl.obolibrary.org/obo/UBERON_0000978,leg,False,,
http://purl.obolibrary.org/obo/HP_0010091,Symphalangism affecting the proximal phalanx of the hallux,characteristic of part of,http://purl.obolibrary.org/obo/UBERON_0002101,limb,False,,
