id	category	name	provided_by	symbol
HGNC:26798	biolink:Gene	ARL14EP	https://purl.humanatlas.io/graph/hra-pop	ARL14EP
HGNC:2741	biolink:Gene	DDX18	https://purl.humanatlas.io/graph/hra-pop	DDX18
HGNC:27555	biolink:Gene	LINC01566	https://purl.humanatlas.io/graph/hra-pop	LINC01566
HGNC:27637	biolink:Gene	EEIG2	https://purl.humanatlas.io/graph/hra-pop	EEIG2
HGNC:40699	biolink:Gene	SNX9-AS1	https://purl.humanatlas.io/graph/hra-pop	SNX9-AS1
HGNC:4748	biolink:Gene	H2BC13	https://purl.humanatlas.io/graph/hra-pop	H2BC13
HGNC:52904	biolink:Gene	LINC02060	https://purl.humanatlas.io/graph/hra-pop	LINC02060
HGNC:53184	biolink:Gene	LINC02269	https://purl.humanatlas.io/graph/hra-pop	LINC02269
HGNC:54999	biolink:Gene	P3R3URF-PIK3R3	https://purl.humanatlas.io/graph/hra-pop	P3R3URF-PIK3R3
HGNC:56342	biolink:Gene	LINC03053	https://purl.humanatlas.io/graph/hra-pop	LINC03053
ENSEMBL:ENSG00000230990.2	biolink:Gene	ENSG00000230990.2	https://purl.humanatlas.io/graph/hra-pop	ENSG00000230990.2
ENSEMBL:ENSG00000249635	biolink:Gene	ENSG00000249635	https://purl.humanatlas.io/graph/hra-pop	ENSG00000249635
ENSEMBL:ENSG00000250751.1	biolink:Gene	ENSG00000250751.1	https://purl.humanatlas.io/graph/hra-pop	ENSG00000250751.1
ENSEMBL:ENSG00000261285.7	biolink:Gene	ENSG00000261285.7	https://purl.humanatlas.io/graph/hra-pop	ENSG00000261285.7
ENSEMBL:ENSG00000268649.5	biolink:Gene	ENSG00000268649.5	https://purl.humanatlas.io/graph/hra-pop	ENSG00000268649.5
ENSEMBL:ENSG00000271904.1	biolink:Gene	ENSG00000271904.1	https://purl.humanatlas.io/graph/hra-pop	ENSG00000271904.1
ENSEMBL:ENSG00000271955.2	biolink:Gene	ENSG00000271955.2	https://purl.humanatlas.io/graph/hra-pop	ENSG00000271955.2
ENSEMBL:ENSG00000282951.1	biolink:Gene	ENSG00000282951.1	https://purl.humanatlas.io/graph/hra-pop	ENSG00000282951.1
ENSEMBL:ENSG00000286848.1	biolink:Gene	ENSG00000286848.1	https://purl.humanatlas.io/graph/hra-pop	ENSG00000286848.1
HGNC:12945	biolink:Gene	ZNF708	https://purl.humanatlas.io/graph/hra-pop	ZNF708
HGNC:14428	biolink:Gene	RANBP17	https://purl.humanatlas.io/graph/hra-pop	RANBP17
HGNC:15608	biolink:Gene	NOLC1	https://purl.humanatlas.io/graph/hra-pop	NOLC1
HGNC:1594	biolink:Gene	CCNH	https://purl.humanatlas.io/graph/hra-pop	CCNH
HGNC:17731	biolink:Gene	CLASRP	https://purl.humanatlas.io/graph/hra-pop	CLASRP
HGNC:21064	biolink:Gene	WDR25	https://purl.humanatlas.io/graph/hra-pop	WDR25
HGNC:23727	biolink:Gene	CACUL1	https://purl.humanatlas.io/graph/hra-pop	CACUL1
HGNC:24159	biolink:Gene	FAM66D	https://purl.humanatlas.io/graph/hra-pop	FAM66D
HGNC:24381	biolink:Gene	COX7B2	https://purl.humanatlas.io/graph/hra-pop	COX7B2
HGNC:2850	biolink:Gene	DGKB	https://purl.humanatlas.io/graph/hra-pop	DGKB
HGNC:28923	biolink:Gene	DAGLB	https://purl.humanatlas.io/graph/hra-pop	DAGLB
HGNC:29076	biolink:Gene	CEP68	https://purl.humanatlas.io/graph/hra-pop	CEP68
HGNC:41440	biolink:Gene	ZNRF3-IT1	https://purl.humanatlas.io/graph/hra-pop	ZNRF3-IT1
HGNC:44256	biolink:Gene	FOXD2-AS1	https://purl.humanatlas.io/graph/hra-pop	FOXD2-AS1
HGNC:5133	biolink:Gene	HOXD10	https://purl.humanatlas.io/graph/hra-pop	HOXD10
HGNC:52964	biolink:Gene	LINC02109	https://purl.humanatlas.io/graph/hra-pop	LINC02109
HGNC:55975	biolink:Gene	AKAP13-AS1	https://purl.humanatlas.io/graph/hra-pop	AKAP13-AS1
HGNC:7020	biolink:Gene	MEP1B	https://purl.humanatlas.io/graph/hra-pop	MEP1B
HGNC:8011	biolink:Gene	CNTNAP1	https://purl.humanatlas.io/graph/hra-pop	CNTNAP1
ENSEMBL:ENSG00000230074.3	biolink:Gene	ENSG00000230074.3	https://purl.humanatlas.io/graph/hra-pop	ENSG00000230074.3
ENSEMBL:ENSG00000231633.1	biolink:Gene	ENSG00000231633.1	https://purl.humanatlas.io/graph/hra-pop	ENSG00000231633.1
ENSEMBL:ENSG00000263765.5	biolink:Gene	ENSG00000263765.5	https://purl.humanatlas.io/graph/hra-pop	ENSG00000263765.5
ENSEMBL:ENSG00000266460.1	biolink:Gene	ENSG00000266460.1	https://purl.humanatlas.io/graph/hra-pop	ENSG00000266460.1
ENSEMBL:ENSG00000275103.1	biolink:Gene	ENSG00000275103.1	https://purl.humanatlas.io/graph/hra-pop	ENSG00000275103.1
ENSEMBL:ENSG00000283782.2	biolink:Gene	ENSG00000283782.2	https://purl.humanatlas.io/graph/hra-pop	ENSG00000283782.2
HGNC:1123	biolink:Gene	KLF9	https://purl.humanatlas.io/graph/hra-pop	KLF9
HGNC:13722	biolink:Gene	NUTF2	https://purl.humanatlas.io/graph/hra-pop	NUTF2
HGNC:18260	biolink:Gene	RAB20	https://purl.humanatlas.io/graph/hra-pop	RAB20
HGNC:20418	biolink:Gene	PDS5B	https://purl.humanatlas.io/graph/hra-pop	PDS5B
HGNC:20593	biolink:Gene	VPS39	https://purl.humanatlas.io/graph/hra-pop	VPS39
HGNC:239	biolink:Gene	ADCY8	https://purl.humanatlas.io/graph/hra-pop	ADCY8
HGNC:24526	biolink:Gene	ATL3	https://purl.humanatlas.io/graph/hra-pop	ATL3
HGNC:25622	biolink:Gene	TBC1D23	https://purl.humanatlas.io/graph/hra-pop	TBC1D23
HGNC:28784	biolink:Gene	C9orf85	https://purl.humanatlas.io/graph/hra-pop	C9orf85
HGNC:29528	biolink:Gene	ZC3H15	https://purl.humanatlas.io/graph/hra-pop	ZC3H15
HGNC:30543	biolink:Gene	DPH6	https://purl.humanatlas.io/graph/hra-pop	DPH6
HGNC:3078	biolink:Gene	DUT	https://purl.humanatlas.io/graph/hra-pop	DUT
HGNC:30788	biolink:Gene	TLE6	https://purl.humanatlas.io/graph/hra-pop	TLE6
HGNC:31792	biolink:Gene	BOD1L1	https://purl.humanatlas.io/graph/hra-pop	BOD1L1
HGNC:49183	biolink:Gene	BORCS7-ASMT	https://purl.humanatlas.io/graph/hra-pop	BORCS7-ASMT
HGNC:4963	biolink:Gene	HLA-F	https://purl.humanatlas.io/graph/hra-pop	HLA-F
HGNC:55225	biolink:Gene	THBS1-IT1	https://purl.humanatlas.io/graph/hra-pop	THBS1-IT1
HGNC:671	biolink:Gene	RND3	https://purl.humanatlas.io/graph/hra-pop	RND3
HGNC:9198	biolink:Gene	POLR2K	https://purl.humanatlas.io/graph/hra-pop	POLR2K
HGNC:9413	biolink:Gene	PRKDC	https://purl.humanatlas.io/graph/hra-pop	PRKDC
ENSEMBL:ENSG00000260464.1	biolink:Gene	ENSG00000260464.1	https://purl.humanatlas.io/graph/hra-pop	ENSG00000260464.1
ENSEMBL:ENSG00000285991.1	biolink:Gene	ENSG00000285991.1	https://purl.humanatlas.io/graph/hra-pop	ENSG00000285991.1
HGNC:18669	biolink:Gene	PALS1	https://purl.humanatlas.io/graph/hra-pop	PALS1
HGNC:19167	biolink:Gene	KIF17	https://purl.humanatlas.io/graph/hra-pop	KIF17
HGNC:21349	biolink:Gene	GLYATL3	https://purl.humanatlas.io/graph/hra-pop	GLYATL3
HGNC:27208	biolink:Gene	ANXA2R-AS1	https://purl.humanatlas.io/graph/hra-pop	ANXA2R-AS1
HGNC:28368	biolink:Gene	METTL22	https://purl.humanatlas.io/graph/hra-pop	METTL22
HGNC:29943	biolink:Gene	TENM2	https://purl.humanatlas.io/graph/hra-pop	TENM2
HGNC:30578	biolink:Gene	EXPH5	https://purl.humanatlas.io/graph/hra-pop	EXPH5
HGNC:52468	biolink:Gene	LINC01681	https://purl.humanatlas.io/graph/hra-pop	LINC01681
HGNC:53010	biolink:Gene	LINC02149	https://purl.humanatlas.io/graph/hra-pop	LINC02149
HGNC:6356	biolink:Gene	KLHL5	https://purl.humanatlas.io/graph/hra-pop	KLHL5
HGNC:7035	biolink:Gene	MFAP4	https://purl.humanatlas.io/graph/hra-pop	MFAP4
HGNC:8847	biolink:Gene	PER3	https://purl.humanatlas.io/graph/hra-pop	PER3
ENSEMBL:ENSG00000251143.1	biolink:Gene	ENSG00000251143.1	https://purl.humanatlas.io/graph/hra-pop	ENSG00000251143.1
ENSEMBL:ENSG00000259713.1	biolink:Gene	ENSG00000259713.1	https://purl.humanatlas.io/graph/hra-pop	ENSG00000259713.1
ENSEMBL:ENSG00000261335.1	biolink:Gene	ENSG00000261335.1	https://purl.humanatlas.io/graph/hra-pop	ENSG00000261335.1
HGNC:10720	biolink:Gene	SELL	https://purl.humanatlas.io/graph/hra-pop	SELL
HGNC:9315	biolink:Gene	PPP3CB	https://purl.humanatlas.io/graph/hra-pop	PPP3CB
HGNC:11117	biolink:Gene	SMN1	https://purl.humanatlas.io/graph/hra-pop	SMN1
HGNC:12441	biolink:Gene	TYMS	https://purl.humanatlas.io/graph/hra-pop	TYMS
HGNC:15759	biolink:Gene	ADRM1	https://purl.humanatlas.io/graph/hra-pop	ADRM1
HGNC:17565	biolink:Gene	MINK1	https://purl.humanatlas.io/graph/hra-pop	MINK1
HGNC:19016	biolink:Gene	TRIM44	https://purl.humanatlas.io/graph/hra-pop	TRIM44
HGNC:20293	biolink:Gene	ABHD13	https://purl.humanatlas.io/graph/hra-pop	ABHD13
HGNC:25126	biolink:Gene	NAF1	https://purl.humanatlas.io/graph/hra-pop	NAF1
HGNC:25418	biolink:Gene	RUNDC1	https://purl.humanatlas.io/graph/hra-pop	RUNDC1
HGNC:26151	biolink:Gene	RPAP3	https://purl.humanatlas.io/graph/hra-pop	RPAP3
HGNC:270	biolink:Gene	PARP1	https://purl.humanatlas.io/graph/hra-pop	PARP1
HGNC:27537	biolink:Gene	FBXL22	https://purl.humanatlas.io/graph/hra-pop	FBXL22
HGNC:30776	biolink:Gene	LCORL	https://purl.humanatlas.io/graph/hra-pop	LCORL
HGNC:49128	biolink:Gene	DMAC1P1	https://purl.humanatlas.io/graph/hra-pop	DMAC1P1
HGNC:56109	biolink:Gene	LINC02994	https://purl.humanatlas.io/graph/hra-pop	LINC02994
HGNC:56756	biolink:Gene	TRIM59-IFT80	https://purl.humanatlas.io/graph/hra-pop	TRIM59-IFT80
HGNC:6888	biolink:Gene	MAPKAPK3	https://purl.humanatlas.io/graph/hra-pop	MAPKAPK3
ENSEMBL:ENSG00000237356	biolink:Gene	ENSG00000237356	https://purl.humanatlas.io/graph/hra-pop	ENSG00000237356
ENSEMBL:ENSG00000254615.3	biolink:Gene	ENSG00000254615.3	https://purl.humanatlas.io/graph/hra-pop	ENSG00000254615.3
HGNC:10697	biolink:Gene	SEC13	https://purl.humanatlas.io/graph/hra-pop	SEC13
HGNC:11249	biolink:Gene	SPN	https://purl.humanatlas.io/graph/hra-pop	SPN
HGNC:11543	biolink:Gene	TAF10	https://purl.humanatlas.io/graph/hra-pop	TAF10
HGNC:15453	biolink:Gene	ACBD3	https://purl.humanatlas.io/graph/hra-pop	ACBD3
HGNC:17196	biolink:Gene	HELB	https://purl.humanatlas.io/graph/hra-pop	HELB
HGNC:20859	biolink:Gene	SLC39A13	https://purl.humanatlas.io/graph/hra-pop	SLC39A13
HGNC:23414	biolink:Gene	WASHC2C	https://purl.humanatlas.io/graph/hra-pop	WASHC2C
HGNC:23416	biolink:Gene	WASHC2A	https://purl.humanatlas.io/graph/hra-pop	WASHC2A
HGNC:24741	biolink:Gene	MIGA1	https://purl.humanatlas.io/graph/hra-pop	MIGA1
HGNC:25749	biolink:Gene	TANGO6	https://purl.humanatlas.io/graph/hra-pop	TANGO6
HGNC:26204	biolink:Gene	TTC13	https://purl.humanatlas.io/graph/hra-pop	TTC13
HGNC:26838	biolink:Gene	TIGIT	https://purl.humanatlas.io/graph/hra-pop	TIGIT
HGNC:26987	biolink:Gene	KRBOX5	https://purl.humanatlas.io/graph/hra-pop	KRBOX5
HGNC:28894	biolink:Gene	PYHIN1	https://purl.humanatlas.io/graph/hra-pop	PYHIN1
HGNC:30634	biolink:Gene	SCAP	https://purl.humanatlas.io/graph/hra-pop	SCAP
HGNC:3170	biolink:Gene	S1PR4	https://purl.humanatlas.io/graph/hra-pop	S1PR4
HGNC:48996	biolink:Gene	ANXA2R-OT1	https://purl.humanatlas.io/graph/hra-pop	ANXA2R-OT1
HGNC:5972	biolink:Gene	IL12RB2	https://purl.humanatlas.io/graph/hra-pop	IL12RB2
HGNC:8780	biolink:Gene	PDE4A	https://purl.humanatlas.io/graph/hra-pop	PDE4A
ENSEMBL:ENSG00000223944.2	biolink:Gene	ENSG00000223944.2	https://purl.humanatlas.io/graph/hra-pop	ENSG00000223944.2
ENSEMBL:ENSG00000236627.1	biolink:Gene	ENSG00000236627.1	https://purl.humanatlas.io/graph/hra-pop	ENSG00000236627.1
ENSEMBL:ENSG00000272657.1	biolink:Gene	ENSG00000272657.1	https://purl.humanatlas.io/graph/hra-pop	ENSG00000272657.1
HGNC:10067	biolink:Gene	RNF4	https://purl.humanatlas.io/graph/hra-pop	RNF4
HGNC:13273	biolink:Gene	DUOX2	https://purl.humanatlas.io/graph/hra-pop	DUOX2
HGNC:13538	biolink:Gene	MARK4	https://purl.humanatlas.io/graph/hra-pop	MARK4
HGNC:18800	biolink:Gene	POGK	https://purl.humanatlas.io/graph/hra-pop	POGK
HGNC:20147	biolink:Gene	CYB5R4	https://purl.humanatlas.io/graph/hra-pop	CYB5R4
HGNC:21169	biolink:Gene	RHOT2	https://purl.humanatlas.io/graph/hra-pop	RHOT2
HGNC:24725	biolink:Gene	FAM111A	https://purl.humanatlas.io/graph/hra-pop	FAM111A
HGNC:29720	biolink:Gene	MRPL50P2	https://purl.humanatlas.io/graph/hra-pop	MRPL50P2
HGNC:29960	biolink:Gene	OSCAR	https://purl.humanatlas.io/graph/hra-pop	OSCAR
HGNC:30594	biolink:Gene	UNC45A	https://purl.humanatlas.io/graph/hra-pop	UNC45A
HGNC:33109	biolink:Gene	ZNF780B	https://purl.humanatlas.io/graph/hra-pop	ZNF780B
HGNC:3336	biolink:Gene	ADGRE1	https://purl.humanatlas.io/graph/hra-pop	ADGRE1
HGNC:3824	biolink:Gene	FPGS	https://purl.humanatlas.io/graph/hra-pop	FPGS
HGNC:51737	biolink:Gene	NF1P10	https://purl.humanatlas.io/graph/hra-pop	NF1P10
HGNC:6605	biolink:Gene	LILRB1	https://purl.humanatlas.io/graph/hra-pop	LILRB1
HGNC:7775	biolink:Gene	NFATC1	https://purl.humanatlas.io/graph/hra-pop	NFATC1
HGNC:8801	biolink:Gene	PDGFC	https://purl.humanatlas.io/graph/hra-pop	PDGFC
HGNC:8998	biolink:Gene	PIP4K2B	https://purl.humanatlas.io/graph/hra-pop	PIP4K2B
HGNC:11895	biolink:Gene	TNFAIP2	https://purl.humanatlas.io/graph/hra-pop	TNFAIP2
HGNC:13241	biolink:Gene	RIBC2	https://purl.humanatlas.io/graph/hra-pop	RIBC2
HGNC:13733	biolink:Gene	CDH23	https://purl.humanatlas.io/graph/hra-pop	CDH23
HGNC:19084	biolink:Gene	JAML	https://purl.humanatlas.io/graph/hra-pop	JAML
HGNC:26009	biolink:Gene	SH3TC1	https://purl.humanatlas.io/graph/hra-pop	SH3TC1
HGNC:26442	biolink:Gene	NUDT16	https://purl.humanatlas.io/graph/hra-pop	NUDT16
HGNC:30972	biolink:Gene	SECISBP2	https://purl.humanatlas.io/graph/hra-pop	SECISBP2
HGNC:33911	biolink:Gene	RNASEK	https://purl.humanatlas.io/graph/hra-pop	RNASEK
HGNC:43434	biolink:Gene	IRAG1-AS1	https://purl.humanatlas.io/graph/hra-pop	IRAG1-AS1
HGNC:1140	biolink:Gene	BTN3A3	https://purl.humanatlas.io/graph/hra-pop	BTN3A3
HGNC:13718	biolink:Gene	FOSL1	https://purl.humanatlas.io/graph/hra-pop	FOSL1
HGNC:17145	biolink:Gene	SNAPIN	https://purl.humanatlas.io/graph/hra-pop	SNAPIN
HGNC:17300	biolink:Gene	TAF8	https://purl.humanatlas.io/graph/hra-pop	TAF8
HGNC:28029	biolink:Gene	FAM135B	https://purl.humanatlas.io/graph/hra-pop	FAM135B
HGNC:29562	biolink:Gene	MARF1	https://purl.humanatlas.io/graph/hra-pop	MARF1
HGNC:30512	biolink:Gene	WDR44	https://purl.humanatlas.io/graph/hra-pop	WDR44
HGNC:30859	biolink:Gene	SNRNP200	https://purl.humanatlas.io/graph/hra-pop	SNRNP200
HGNC:31092	biolink:Gene	TMEM132A	https://purl.humanatlas.io/graph/hra-pop	TMEM132A
HGNC:31337	biolink:Gene	HCG18	https://purl.humanatlas.io/graph/hra-pop	HCG18
HGNC:4809	biolink:Gene	HAO1	https://purl.humanatlas.io/graph/hra-pop	HAO1
HGNC:9316	biolink:Gene	PPP3CC	https://purl.humanatlas.io/graph/hra-pop	PPP3CC
ENSEMBL:ENSG00000232377.1	biolink:Gene	ENSG00000232377.1	https://purl.humanatlas.io/graph/hra-pop	ENSG00000232377.1
ENSEMBL:ENSG00000260836.2	biolink:Gene	ENSG00000260836.2	https://purl.humanatlas.io/graph/hra-pop	ENSG00000260836.2
ENSEMBL:ENSG00000270099.1	biolink:Gene	ENSG00000270099.1	https://purl.humanatlas.io/graph/hra-pop	ENSG00000270099.1
ENSEMBL:ENSG00000284987.1	biolink:Gene	ENSG00000284987.1	https://purl.humanatlas.io/graph/hra-pop	ENSG00000284987.1
ENSEMBL:ENSG00000286746.1	biolink:Gene	ENSG00000286746.1	https://purl.humanatlas.io/graph/hra-pop	ENSG00000286746.1
ENSEMBL:ENSG00000288526.1	biolink:Gene	ENSG00000288526.1	https://purl.humanatlas.io/graph/hra-pop	ENSG00000288526.1
HGNC:10432	biolink:Gene	RPS6KA3	https://purl.humanatlas.io/graph/hra-pop	RPS6KA3
HGNC:11467	biolink:Gene	SUPT4H1	https://purl.humanatlas.io/graph/hra-pop	SUPT4H1
HGNC:2079	biolink:Gene	CLN8	https://purl.humanatlas.io/graph/hra-pop	CLN8
HGNC:23045	biolink:Gene	ARMC2	https://purl.humanatlas.io/graph/hra-pop	ARMC2
HGNC:26588	biolink:Gene	GAPT	https://purl.humanatlas.io/graph/hra-pop	GAPT
HGNC:28990	biolink:Gene	ZNF516	https://purl.humanatlas.io/graph/hra-pop	ZNF516
HGNC:30248	biolink:Gene	SMIM3	https://purl.humanatlas.io/graph/hra-pop	SMIM3
HGNC:31414	biolink:Gene	RAC1P2	https://purl.humanatlas.io/graph/hra-pop	RAC1P2
HGNC:3386	biolink:Gene	EPHA2	https://purl.humanatlas.io/graph/hra-pop	EPHA2
HGNC:44689	biolink:Gene	PRKCQ-AS1	https://purl.humanatlas.io/graph/hra-pop	PRKCQ-AS1
HGNC:51110	biolink:Gene	SEMA6A-AS1	https://purl.humanatlas.io/graph/hra-pop	SEMA6A-AS1
HGNC:53134	biolink:Gene	LINC02245	https://purl.humanatlas.io/graph/hra-pop	LINC02245
HGNC:7555	biolink:Gene	MYCL	https://purl.humanatlas.io/graph/hra-pop	MYCL
ENSEMBL:ENSG00000292332	biolink:Gene	ENSG00000292332	https://purl.humanatlas.io/graph/hra-pop	ENSG00000292332
HGNC:10858	biolink:Gene	SIAH2	https://purl.humanatlas.io/graph/hra-pop	SIAH2
HGNC:13145	biolink:Gene	ZNF75D	https://purl.humanatlas.io/graph/hra-pop	ZNF75D
HGNC:18177	biolink:Gene	GIPC2	https://purl.humanatlas.io/graph/hra-pop	GIPC2
HGNC:19082	biolink:Gene	NALCN	https://purl.humanatlas.io/graph/hra-pop	NALCN
HGNC:197	biolink:Gene	ADAM19	https://purl.humanatlas.io/graph/hra-pop	ADAM19
HGNC:20387	biolink:Gene	IMPACT	https://purl.humanatlas.io/graph/hra-pop	IMPACT
HGNC:21211	biolink:Gene	TTLL2	https://purl.humanatlas.io/graph/hra-pop	TTLL2
HGNC:23619	biolink:Gene	NIPSNAP3A	https://purl.humanatlas.io/graph/hra-pop	NIPSNAP3A
HGNC:25697	biolink:Gene	GSDMD	https://purl.humanatlas.io/graph/hra-pop	GSDMD
HGNC:28159	biolink:Gene	GFOD2	https://purl.humanatlas.io/graph/hra-pop	GFOD2
HGNC:29228	biolink:Gene	RIMKLB	https://purl.humanatlas.io/graph/hra-pop	RIMKLB
HGNC:33187	biolink:Gene	MZT2A	https://purl.humanatlas.io/graph/hra-pop	MZT2A
HGNC:40916	biolink:Gene	PRICKLE2-AS1	https://purl.humanatlas.io/graph/hra-pop	PRICKLE2-AS1
HGNC:44614	biolink:Gene	FCF1P2	https://purl.humanatlas.io/graph/hra-pop	FCF1P2
HGNC:48951	biolink:Gene	GARS1-DT	https://purl.humanatlas.io/graph/hra-pop	GARS1-DT
HGNC:50604	biolink:Gene	ADGRL3-AS1	https://purl.humanatlas.io/graph/hra-pop	ADGRL3-AS1
HGNC:54496	biolink:Gene	GUSBP14	https://purl.humanatlas.io/graph/hra-pop	GUSBP14
HGNC:6715	biolink:Gene	LTBP2	https://purl.humanatlas.io/graph/hra-pop	LTBP2
ENSEMBL:ENSG00000286416.1	biolink:Gene	ENSG00000286416.1	https://purl.humanatlas.io/graph/hra-pop	ENSG00000286416.1
ENSEMBL:ENSG00000287092.1	biolink:Gene	ENSG00000287092.1	https://purl.humanatlas.io/graph/hra-pop	ENSG00000287092.1
ENSEMBL:ENSG00000287782.1	biolink:Gene	ENSG00000287782.1	https://purl.humanatlas.io/graph/hra-pop	ENSG00000287782.1
HGNC:11159	biolink:Gene	SNRPD2	https://purl.humanatlas.io/graph/hra-pop	SNRPD2
HGNC:13540	biolink:Gene	ATP9A	https://purl.humanatlas.io/graph/hra-pop	ATP9A
HGNC:14052	biolink:Gene	MRPL19	https://purl.humanatlas.io/graph/hra-pop	MRPL19
HGNC:18695	biolink:Gene	ST18	https://purl.humanatlas.io/graph/hra-pop	ST18
HGNC:1959	biolink:Gene	CHRNA5	https://purl.humanatlas.io/graph/hra-pop	CHRNA5
HGNC:22398	biolink:Gene	CCDC126	https://purl.humanatlas.io/graph/hra-pop	CCDC126
HGNC:24531	biolink:Gene	ANAPC15	https://purl.humanatlas.io/graph/hra-pop	ANAPC15
HGNC:24717	biolink:Gene	PTCD3	https://purl.humanatlas.io/graph/hra-pop	PTCD3
HGNC:26967	biolink:Gene	C12orf56	https://purl.humanatlas.io/graph/hra-pop	C12orf56
HGNC:28689	biolink:Gene	SLC44A3	https://purl.humanatlas.io/graph/hra-pop	SLC44A3
HGNC:28848	biolink:Gene	COPRS	https://purl.humanatlas.io/graph/hra-pop	COPRS
HGNC:30410	biolink:Gene	TSSK6	https://purl.humanatlas.io/graph/hra-pop	TSSK6
HGNC:30880	biolink:Gene	CISD1	https://purl.humanatlas.io/graph/hra-pop	CISD1
HGNC:36101	biolink:Gene	RPL21P116	https://purl.humanatlas.io/graph/hra-pop	RPL21P116
HGNC:39985	biolink:Gene	CNTN4-AS1	https://purl.humanatlas.io/graph/hra-pop	CNTN4-AS1
HGNC:53711	biolink:Gene	PPIAP87	https://purl.humanatlas.io/graph/hra-pop	PPIAP87
HGNC:9549	biolink:Gene	PSMC3	https://purl.humanatlas.io/graph/hra-pop	PSMC3
ENSEMBL:ENSG00000237312.2	biolink:Gene	ENSG00000237312.2	https://purl.humanatlas.io/graph/hra-pop	ENSG00000237312.2
HGNC:1034	biolink:Gene	BECN1	https://purl.humanatlas.io/graph/hra-pop	BECN1
HGNC:10780	biolink:Gene	SRSF1	https://purl.humanatlas.io/graph/hra-pop	SRSF1
HGNC:1682	biolink:Gene	CD47	https://purl.humanatlas.io/graph/hra-pop	CD47
HGNC:17960	biolink:Gene	RPLP0P2	https://purl.humanatlas.io/graph/hra-pop	RPLP0P2
HGNC:18303	biolink:Gene	ATP6V1H	https://purl.humanatlas.io/graph/hra-pop	ATP6V1H
HGNC:18319	biolink:Gene	PRIMA1	https://purl.humanatlas.io/graph/hra-pop	PRIMA1
HGNC:19716	biolink:Gene	GSG1	https://purl.humanatlas.io/graph/hra-pop	GSG1
HGNC:29020	biolink:Gene	ECPAS	https://purl.humanatlas.io/graph/hra-pop	ECPAS
HGNC:31990	biolink:Gene	NBPF8	https://purl.humanatlas.io/graph/hra-pop	NBPF8
HGNC:32056	biolink:Gene	AQP7P4	https://purl.humanatlas.io/graph/hra-pop	AQP7P4
HGNC:3218	biolink:Gene	EFEMP1	https://purl.humanatlas.io/graph/hra-pop	EFEMP1
HGNC:55557	biolink:Gene	PKD2L2-DT	https://purl.humanatlas.io/graph/hra-pop	PKD2L2-DT
HGNC:560	biolink:Gene	AP1S2	https://purl.humanatlas.io/graph/hra-pop	AP1S2
HGNC:8045	biolink:Gene	NUDC	https://purl.humanatlas.io/graph/hra-pop	NUDC
HGNC:8799	biolink:Gene	PDGFA	https://purl.humanatlas.io/graph/hra-pop	PDGFA
HGNC:9205	biolink:Gene	PON2	https://purl.humanatlas.io/graph/hra-pop	PON2
HGNC:9685	biolink:Gene	PTPRZ1	https://purl.humanatlas.io/graph/hra-pop	PTPRZ1
ENSEMBL:ENSG00000177359.20	biolink:Gene	ENSG00000177359.20	https://purl.humanatlas.io/graph/hra-pop	ENSG00000177359.20
ENSEMBL:ENSG00000255031.5	biolink:Gene	ENSG00000255031.5	https://purl.humanatlas.io/graph/hra-pop	ENSG00000255031.5
ENSEMBL:ENSG00000255476.1	biolink:Gene	ENSG00000255476.1	https://purl.humanatlas.io/graph/hra-pop	ENSG00000255476.1
ENSEMBL:ENSG00000262302.1	biolink:Gene	ENSG00000262302.1	https://purl.humanatlas.io/graph/hra-pop	ENSG00000262302.1
ENSEMBL:ENSG00000267476.1	biolink:Gene	ENSG00000267476.1	https://purl.humanatlas.io/graph/hra-pop	ENSG00000267476.1
ENSEMBL:ENSG00000274067.1	biolink:Gene	ENSG00000274067.1	https://purl.humanatlas.io/graph/hra-pop	ENSG00000274067.1
HGNC:12681	biolink:Gene	VEGFB	https://purl.humanatlas.io/graph/hra-pop	VEGFB
HGNC:20397	biolink:Gene	ATF7IP2	https://purl.humanatlas.io/graph/hra-pop	ATF7IP2
HGNC:21338	biolink:Gene	PRRX2	https://purl.humanatlas.io/graph/hra-pop	PRRX2
HGNC:21573	biolink:Gene	SLC18B1	https://purl.humanatlas.io/graph/hra-pop	SLC18B1
HGNC:21792	biolink:Gene	GIMAP8	https://purl.humanatlas.io/graph/hra-pop	GIMAP8
HGNC:23537	biolink:Gene	DHTKD1	https://purl.humanatlas.io/graph/hra-pop	DHTKD1
HGNC:24729	biolink:Gene	C12orf42	https://purl.humanatlas.io/graph/hra-pop	C12orf42
HGNC:28413	biolink:Gene	RBM18	https://purl.humanatlas.io/graph/hra-pop	RBM18
HGNC:29095	biolink:Gene	TSC22D2	https://purl.humanatlas.io/graph/hra-pop	TSC22D2
HGNC:29122	biolink:Gene	VPS8	https://purl.humanatlas.io/graph/hra-pop	VPS8
HGNC:29347	biolink:Gene	KLHL15	https://purl.humanatlas.io/graph/hra-pop	KLHL15
HGNC:30565	biolink:Gene	UBFD1	https://purl.humanatlas.io/graph/hra-pop	UBFD1
HGNC:35500	biolink:Gene	RPS12P3	https://purl.humanatlas.io/graph/hra-pop	RPS12P3
HGNC:35554	biolink:Gene	RPL23P6	https://purl.humanatlas.io/graph/hra-pop	RPL23P6
HGNC:42871	biolink:Gene	MIR137HG	https://purl.humanatlas.io/graph/hra-pop	MIR137HG
